sp_id,experiment_id,block,block_id,method_family,method_variant,method,architecture,dynamic_id,fitness_id,rounding_id,world_seed,method_seed,train_seed,N,K,load_ratio,geometry_id,R,mean_degree,min_degree,lambda2,num_components,diameter,success,matching_valid,coverage,social_cost,social_regret,normalized_regret,cost_gap,makespan_proxy,convergence_time,timeout,messages,bytes,runtime_cpu,runtime_wall,oracle_solve_time,oracle_lookup_time,method_online_time,memory_peak,epsilon_ne_1,epsilon_ne_2,fractionality,switches,potential_violations,occupancy_error,training_steps,training_converged,config_hash,world_hash,git_hash,timestamp_utc,assigned_count,bytes_to_epsilon_solution,closure_applied,closure_messages,closure_regret_delta,closure_runtime_s,closure_success,closure_type,closure_vs_preclosure_regret_delta,continuous_converged,continuous_equilibrium_reached,continuous_normalized_regret,continuous_objective,continuous_timeout,equilibrium_residual,equilibrium_residual_id,final_success,final_vs_continuous_regret_delta,global_strong_closure,largest_negative_delta,maximum_cardinality,median_potential_delta,messages_to_epsilon_solution,method_online_time_s,observed_poa_ratio,oracle_j,oracle_lookup_time_s,oracle_social_cost,oracle_solve_time_s,p01_potential_delta,p95_individual_cost,preclosure_coverage,preclosure_matching_valid,preclosure_normalized_regret,preclosure_objective,price_of_integrality,runtime_cpu_s,runtime_wall_s,simulation_end_time_s,state_change,time_to_epsilon_duration_s,time_to_epsilon_observed,time_to_epsilon_solution
SP0-v1.2-CPU,SP0_PROTOCOL_v1_smoke,smoke_cross,smoke_cross,population,GPC,GPC,distributed_global,GPC,LIN,QR1,9000,,,8,8,1.0,G-X,6.671094820722279,7.0,7,7.999999999999991,1,1.0,True,True,1.0,1.7965834780864545,0.0323950598987186,0.00040493824873398255,0.0323950598987186,0.5694167018526369,,True,3368,107776,0.013589499983936548,0.013589499983936548,0.0,0.0,0.013589499983936548,0.00152587890625,0.0,0.029117254064565445,0.6483000749566242,6,0,0.0,,,2c61e01e402866a5,1a9a72ebf6be647f,72418e13f1be,2026-07-11T12:41:59.125188+00:00,8,107776.0,True,8,-0.21439772992867098,0.00027950003277510405,True,QR1,-0.21439772992867098,False,False,0.22650246790809808,19.88438585083558,True,0.07856718457513226,generalized_pairwise_vector_field,True,-0.2260975296593641,False,0.0,True,0.008800450165554974,3368.0,0.013589499983936548,1.0117195556155167,1.7641884181877359,0.0,1.7641884181877359,0.0,0.0036621534018373004,0.46768857255300433,0.75,True,0.21480266817740495,18.94840187238013,0.1339078629393626,0.013589499983936548,0.013589499983936548,6.0,0.003984375195757228,6.0,True,6.0
SP0-v1.2-CPU,SP0_PROTOCOL_v1_smoke,smoke_cross,smoke_cross,population,HYB,HYB,distributed_global,HYB,ASYM,QR2,9000,,,8,8,1.0,G-X,6.671094820722279,7.0,7,7.999999999999991,1,1.0,True,True,1.0,1.7641884181877354,-4.440892098500626e-16,0.0,-4.440892098500626e-16,0.5694167018526369,,True,3376,108032,0.017381799989379942,0.017381799989379942,0.0,0.0,0.017381799989379942,0.00152587890625,0.0,0.0,0.6791866520154854,6,31,0.0,,,2c61e01e402866a5,1a9a72ebf6be647f,72418e13f1be,2026-07-11T12:41:59.125188+00:00,8,108032.0,True,16,-0.21480266817740495,0.002463200013153255,True,QR2,-0.21480266817740495,False,False,0.22562843318506873,19.814463072993235,True,0.09536347586461191,hybrid_smith_phase_vector_field,True,-0.22562843318506873,False,-0.01189862820305354,True,-0.00010771109874729845,3376.0,0.017381799989379942,0.9999999999999999,1.7641884181877359,0.0,1.7641884181877359,0.0,-0.011653785822697804,0.45647718264124426,0.75,True,0.21480266817740495,18.94840187238013,0.13280133186689164,0.017381799989379942,0.017381799989379942,6.0,0.004837764649389731,6.0,True,6.0
SP0-v1.2-CPU,SP0_PROTOCOL_v1_smoke,smoke_cross,smoke_cross,data_driven_debug,IPPO-GNN,IPPO-GNN,distributed_local,,,DEBUG_UNTRAINED_POLICY_REPAIR,9000,,15001,8,8,1.0,G-X,6.671094820722279,7.0,7,7.999999999999991,1,1.0,True,True,1.0,2.53294677765001,0.7687583594622742,0.009609479493278427,0.7687583594622742,0.5928495987954462,2.0,False,112,3584,0.0030922999139875174,0.0030922999139875174,0.0,0.0,0.0030922999139875174,0.0009765625,0.0,0.5126593013649505,0.0,6,0,,0,False,2c61e01e402866a5,1a9a72ebf6be647f,72418e13f1be,2026-07-11T12:41:59.125188+00:00,8,3584.0,True,0,-1.1382779877225315,0.00013290008064359426,True,DEBUG_UNTRAINED_POLICY_REPAIR,-1.1382779877225315,,,0.0,1.7641884181877359,,,,True,0.009609479493278427,False,0.0,True,0.0,112.0,0.0030922999139875174,1.2781135882069463,1.7641884181877359,0.0,1.7641884181877359,0.0,0.0,0.5726516939634448,0.25,False,1.14788746721581,93.59518579545252,1.2781135882069463,0.0030922999139875174,0.0030922999139875174,0.2,,0.2,True,0.2
SP0-v1.2-CPU,SP0_PROTOCOL_v1_smoke,smoke_cross,smoke_cross,data_driven_debug,MAPPO-GNN,MAPPO-GNN,distributed_local,,,DEBUG_UNTRAINED_POLICY_REPAIR,9000,,15002,8,8,1.0,G-X,6.671094820722279,7.0,7,7.999999999999991,1,1.0,True,True,1.0,1.939977150189368,0.17578873200163203,0.0021973591500204005,0.17578873200163203,0.6117627489660046,2.0,False,112,3584,0.003338299924507737,0.003338299924507737,0.0,0.0,0.003338299924507737,0.0009765625,0.0,0.08290931086383857,0.0,0,0,,0,False,2c61e01e402866a5,1a9a72ebf6be647f,72418e13f1be,2026-07-11T12:41:59.125188+00:00,8,3584.0,True,0,-0.875750285622633,0.00020080001559108496,True,DEBUG_UNTRAINED_POLICY_REPAIR,-0.875750285622633,,,0.0,1.7641884181877359,,,,True,0.0021973591500204005,False,0.0,True,0.0,112.0,0.003338299924507737,1.063595061336985,1.7641884181877359,0.0,1.7641884181877359,0.0,0.0,0.5514069652833244,0.0,True,0.8779476447726534,72.0,1.063595061336985,0.003338299924507737,0.003338299924507737,0.2,,0.2,True,0.2
SP0-v1.2-CPU,SP0_PROTOCOL_v1_smoke,smoke_tie,smoke_tie,classic,HUN,HUN,centralized,,,EXACT,9000,,,8,8,1.0,G-TIE,3.5384969743411485,7.0,7,7.999999999999991,1,1.0,True,True,1.0,0.5287653631085495,0.0,0.0,0.0,0.07764512359018887,0.0,False,64,2048,7.899943739175797e-06,7.899943739175797e-06,7.899943739175797e-06,3.00002284348011e-07,7.899943739175797e-06,0.0009765625,0.0,0.0,0.0,0,0,0.0,,,2c61e01e402866a5,e009057c19b28406,72418e13f1be,2026-07-11T12:41:59.125188+00:00,8,2048.0,False,0,0.0,0.0,True,EXACT,0.0,,,0.0,0.5287653631085495,,,,True,0.0,False,0.0,True,0.0,64.0,7.899943739175797e-06,1.0,0.5287653631085495,3.00002284348011e-07,0.5287653631085495,7.899943739175797e-06,0.0,0.07731670304327462,,,,,1.0,7.899943739175797e-06,7.899943739175797e-06,,,0.0,True,0.0
SP0-v1.2-CPU,SP0_PROTOCOL_v1_smoke,smoke_tie,smoke_tie,classic,GRD,GRD,distributed_global,,,POLICY,9000,,,8,8,1.0,G-TIE,3.5384969743411485,7.0,7,7.999999999999991,1,1.0,True,True,1.0,0.7653695017254143,0.2366041386168648,0.00295755173271081,0.2366041386168648,0.3313585183721495,0.0,False,8,256,9.390001650899649e-05,9.390001650899649e-05,0.0,0.0,9.390001650899649e-05,0.0009765625,0.0,0.029934242956005774,0.0,0,0,0.0,,,2c61e01e402866a5,e009057c19b28406,72418e13f1be,2026-07-11T12:41:59.125188+00:00,8,256.0,False,0,0.00295755173271081,0.0,True,POLICY,0.00295755173271081,,,0.0,0.5287653631085495,,,,True,0.00295755173271081,False,0.0,True,0.0,8.0,9.390001650899649e-05,1.1547681183303111,0.5287653631085495,0.0,0.5287653631085495,0.0,0.0,0.2427173724469043,,,,,1.1547681183303111,9.390001650899649e-05,9.390001650899649e-05,,,0.0,True,0.0
SP0-v1.2-CPU,SP0_PROTOCOL_v1_smoke,smoke_tie,smoke_tie,classic,EPS-AUCTION,EPS-AUCTION,distributed_global,,,POLICY,9000,,,8,8,1.0,G-TIE,3.5384969743411485,7.0,7,7.999999999999991,1,1.0,True,True,1.0,0.5287653631085495,0.0,0.0,0.0,0.07764512359018887,0.0,False,20,640,0.00016900000628083944,0.00016900000628083944,0.0,0.0,0.00016900000628083944,0.0009765625,0.0,0.0,0.0,0,0,0.0,,,2c61e01e402866a5,e009057c19b28406,72418e13f1be,2026-07-11T12:41:59.125188+00:00,8,640.0,False,0,0.0,0.0,True,POLICY,0.0,,,0.0,0.5287653631085495,,,,True,0.0,False,0.0,True,0.0,20.0,0.00016900000628083944,1.0,0.5287653631085495,0.0,0.5287653631085495,0.0,0.0,0.07731670304327462,,,,,1.0,0.00016900000628083944,0.00016900000628083944,,,0.0,True,0.0
SP0-v1.2-CPU,SP0_PROTOCOL_v1_smoke,smoke_tie,smoke_tie,population,REP,REP,distributed_global,REP,LIN,QR1,9000,,,8,8,1.0,G-TIE,3.5384969743411485,7.0,7,7.999999999999991,1,1.0,True,True,1.0,0.7198694856801846,0.19110412257163512,0.002388801532145439,0.19110412257163512,0.18307934322377947,,True,3368,107776,0.011157699977047741,0.011157699977047741,0.0,0.0,0.011157699977047741,0.00152587890625,0.0,0.1083330583349632,0.8357542268352921,8,0,0.0,,,2c61e01e402866a5,e009057c19b28406,72418e13f1be,2026-07-11T12:41:59.125188+00:00,8,107776.0,True,8,-0.6719889072134465,0.0002906000008806586,True,QR1,-0.6719889072134465,False,False,0.1318432130045506,11.076222403472597,True,0.021315543206138862,replicator_support_conditioned_vector_field,True,-0.12945441147240516,False,0.0,True,0.003962195172381611,3368.0,0.011157699977047741,1.1250055287641063,0.5287653631085495,0.0,0.5287653631085495,0.0,0.0038094674622987947,0.1828393719828636,0.625,False,0.674377708745592,54.478982062755904,0.14241783798099186,0.011157699977047741,0.011157699977047741,6.0,0.0010627282485324852,6.0,True,6.0
SP0-v1.2-CPU,SP0_PROTOCOL_v1_smoke,smoke_tie,smoke_tie,population,SMI,SMI,distributed_global,SMI,ASYM,QR1,9000,,,8,8,1.0,G-TIE,3.5384969743411485,7.0,7,7.999999999999991,1,1.0,True,True,1.0,0.7198694856801846,0.19110412257163512,0.002388801532145439,0.19110412257163512,0.18307934322377947,,True,3368,107776,0.015791699988767505,0.015791699988767505,0.0,0.0,0.015791699988767505,0.00152587890625,0.0,0.1083330583349632,0.654525682573917,11,0,0.0,,,2c61e01e402866a5,e009057c19b28406,72418e13f1be,2026-07-11T12:41:59.125188+00:00,8,107776.0,True,8,-0.4470922621131824,0.0003053999971598387,True,QR1,-0.4470922621131824,False,False,0.1305021438647405,10.968936872287788,True,0.046048605297521465,smith_vector_field,True,-0.12811334233259505,False,0.0,True,0.01061413761843788,3368.0,0.015791699988767505,1.1250055287641063,0.5287653631085495,0.0,0.5287653631085495,0.0,0.0038786987308830146,0.1828393719828636,0.75,False,0.44948106364532786,36.48725045473478,0.14369442365948767,0.015791699988767505,0.015791699988767505,6.0,0.0023405915830030377,6.0,True,6.0
SP0-v1.2-CPU,SP0_PROTOCOL_v1_smoke,smoke_tie,smoke_tie,population,BNN,BNN,distributed_global,BNN,MC,QR1,9000,,,8,8,1.0,G-TIE,3.5384969743411485,7.0,7,7.999999999999991,1,1.0,True,True,1.0,0.7198694856801846,0.19110412257163512,0.002388801532145439,0.19110412257163512,0.18307934322377947,,True,3368,107776,0.019035200006328523,0.019035200006328523,0.0,0.0,0.019035200006328523,0.00152587890625,0.0,0.1083330583349632,0.7391749953020004,1,60,0.0,,,2c61e01e402866a5,e009057c19b28406,72418e13f1be,2026-07-11T12:41:59.125188+00:00,8,107776.0,True,8,-0.7790654075046134,0.00035719992592930794,True,QR1,-0.7790654075046134,False,False,0.2378116186361138,19.553694853997655,True,0.028366977098281856,bnn_excess_payoff_vector_field,True,-0.23542281710396837,False,-0.015401718059044,True,-0.007674494699308365,3368.0,0.019035200006328523,1.1250055287641063,0.5287653631085495,0.0,0.5287653631085495,0.0,-0.015201062019148592,0.1828393719828636,0.125,True,0.7814542090367589,63.04510208604926,0.08367690081502174,0.019035200006328523,0.019035200006328523,6.0,0.001436398178049303,6.0,True,6.0
SP0-v1.2-CPU,SP0_PROTOCOL_v1_smoke,smoke_tie,smoke_tie,population,LOG,LOG,distributed_global,LOG,SIG,REPAIR,9000,,,8,8,1.0,G-TIE,3.5384969743411485,7.0,7,7.999999999999991,1,1.0,True,True,1.0,0.7198694856801846,0.19110412257163512,0.002388801532145439,0.19110412257163512,0.18307934322377947,,True,3368,107776,0.024543800042010844,0.024543800042010844,0.0,0.0,0.024543800042010844,0.00152587890625,0.0,0.1083330583349632,0.7890088083798497,10,0,0.0,,,2c61e01e402866a5,e009057c19b28406,72418e13f1be,2026-07-11T12:41:59.125188+00:00,8,107776.0,True,8,-0.44719664653648156,8.340005297213793e-05,True,REPAIR,-0.44719664653648156,False,False,0.0926251611655581,7.938778256353198,True,0.00511495101298301,target_logit_fixed_point,True,-0.09023635963341267,False,0.0,True,0.004668761542120592,3368.0,0.024543800042010844,1.1250055287641063,0.5287653631085495,0.0,0.5287653631085495,0.0,0.0009604602604071122,0.1828393719828636,0.75,False,0.449585448068627,36.49560120859871,0.19240543129681,0.024543800042010844,0.024543800042010844,6.0,0.00026925582708217655,6.0,True,6.0
SP0-v1.2-CPU,SP0_PROTOCOL_v1_smoke,smoke_tie,smoke_tie,population,PROJ,PROJ,distributed_global,PROJ,QUAD,QR1,9000,,,8,8,1.0,G-TIE,3.5384969743411485,7.0,7,7.999999999999991,1,1.0,True,True,1.0,0.7198694856801846,0.19110412257163512,0.002388801532145439,0.19110412257163512,0.18307934322377947,,True,3368,107776,0.02361690008547157,0.02361690008547157,0.0,0.0,0.02361690008547157,0.00152587890625,0.0,0.1083330583349632,0.587355923134254,13,0,0.0,,,2c61e01e402866a5,e009057c19b28406,72418e13f1be,2026-07-11T12:41:59.125188+00:00,8,107776.0,True,8,-0.6720258261778187,0.00027379998937249184,True,QR1,-0.6720258261778187,False,False,0.12545228073595893,10.564947821985264,True,0.07527873830577403,projection_gradient_mapping,True,-0.1230634792038135,False,0.0,True,0.006649944303439903,3368.0,0.02361690008547157,1.1250055287641063,0.5287653631085495,0.0,0.5287653631085495,0.0,0.005686274427860315,0.1828393719828636,0.625,False,0.6744146277099642,54.48193557990568,0.1487139857570882,0.02361690008547157,0.02361690008547157,6.0,0.0037777667715169216,6.0,True,6.0
SP0-v1.2-CPU,SP0_PROTOCOL_v1_smoke,smoke_tie,smoke_tie,population,IBR,IBR,distributed_global,IBR,LIN,QR1,9000,,,8,8,1.0,G-TIE,3.5384969743411485,7.0,7,7.999999999999991,1,1.0,True,True,1.0,0.7517947250506314,0.2230293619420819,0.0027878670242760238,0.2230293619420819,0.1833233081657124,,True,3368,107776,0.013899800018407404,0.013899800018407404,0.0,0.0,0.013899800018407404,0.00152587890625,0.0,0.10370875616197572,0.5720105888912072,382,25,0.0,,,2c61e01e402866a5,e009057c19b28406,72418e13f1be,2026-07-11T12:41:59.125188+00:00,8,107776.0,True,8,-0.8982093648925961,0.0005775999743491411,True,QR1,-0.8982093648925961,False,False,0.0067014993824996965,1.0648853137085252,True,0.9970933296313431,inertial_best_response_fixed_point,True,-0.003913632358223673,False,-1.9706679471054753,True,0.09113463862627147,3368.0,0.013899800018407404,1.1458885498874596,0.5287653631085495,0.0,0.5287653631085495,0.0,-1.9537668911741324,0.1824248767668212,0.5,False,0.9009972319168721,72.60854391645832,0.8483738604854598,0.013899800018407404,0.013899800018407404,6.0,0.2982174793591287,6.0,True,6.0
SP0-v1.2-CPU,SP0_PROTOCOL_v1_smoke,smoke_tie,smoke_tie,population,GPC,GPC,distributed_global,GPC,LIN,QR1,9000,,,8,8,1.0,G-TIE,3.5384969743411485,7.0,7,7.999999999999991,1,1.0,True,True,1.0,0.7198694856801846,0.19110412257163512,0.002388801532145439,0.19110412257163512,0.18307934322377947,,True,3368,107776,0.013414700049906969,0.013414700049906969,0.0,0.0,0.013414700049906969,0.00152587890625,0.0,0.1083330583349632,0.6545256825739169,11,0,0.0,,,2c61e01e402866a5,e009057c19b28406,72418e13f1be,2026-07-11T12:41:59.125188+00:00,8,107776.0,True,8,-0.4470922621131824,0.00028039992321282625,True,QR1,-0.4470922621131824,False,False,0.1305021438647405,10.968936872287788,True,0.04604860529752153,generalized_pairwise_vector_field,True,-0.12811334233259505,False,0.0,True,0.011142480964982937,3368.0,0.013414700049906969,1.1250055287641063,0.5287653631085495,0.0,0.5287653631085495,0.0,0.004818675825449827,0.1828393719828636,0.75,False,0.44948106364532786,36.48725045473478,0.14369442365948767,0.013414700049906969,0.013414700049906969,6.0,0.0023405915830030377,6.0,True,6.0
SP0-v1.2-CPU,SP0_PROTOCOL_v1_smoke,smoke_tie,smoke_tie,population,HYB,HYB,distributed_global,HYB,ASYM,QR2,9000,,,8,8,1.0,G-TIE,3.5384969743411485,7.0,7,7.999999999999991,1,1.0,True,True,1.0,0.5287653631085495,0.0,0.0,0.0,0.07764512359018887,,True,3376,108032,0.019105999963358045,0.019105999963358045,0.0,0.0,0.019105999963358045,0.00152587890625,0.0,0.0,0.6862896651949416,9,0,0.0,,,2c61e01e402866a5,e009057c19b28406,72418e13f1be,2026-07-11T12:41:59.125188+00:00,8,108032.0,True,16,-0.44948106364532786,0.002368499990552664,True,QR2,-0.44948106364532786,False,False,0.1368908963653026,11.480037072332758,True,0.05881219031775234,hybrid_smith_phase_vector_field,True,-0.1368908963653026,False,0.0,True,0.010049951653232192,3376.0,0.019105999963358045,1.0,0.5287653631085495,0.0,0.5287653631085495,0.0,0.0034505962672934398,0.07731670304327462,0.75,False,0.44948106364532786,36.48725045473478,0.12249686072629541,0.019105999963358045,0.019105999963358045,6.0,0.002999034605160933,6.0,True,6.0
SP0-v1.2-CPU,SP0_PROTOCOL_v1_smoke,smoke_tie,smoke_tie,data_driven_debug,IPPO-GNN,IPPO-GNN,distributed_local,,,DEBUG_UNTRAINED_POLICY_REPAIR,9000,,15001,8,8,1.0,G-TIE,3.5384969743411485,7.0,7,7.999999999999991,1,1.0,True,True,1.0,0.7198694856801846,0.19110412257163512,0.002388801532145439,0.19110412257163512,0.18307934322377947,1.0,False,56,1792,0.002791800070554018,0.002791800070554018,0.0,0.0,0.002791800070554018,0.0009765625,0.0,0.1083330583349632,0.0,0,0,,0,False,2c61e01e402866a5,e009057c19b28406,72418e13f1be,2026-07-11T12:41:59.125188+00:00,8,1792.0,True,0,-0.8910016314289977,0.00018569990061223507,True,DEBUG_UNTRAINED_POLICY_REPAIR,-0.8910016314289977,,,0.0,0.5287653631085495,,,,True,0.002388801532145439,False,0.0,True,0.0,56.0,0.002791800070554018,1.1250055287641063,0.5287653631085495,0.0,0.5287653631085495,0.0,0.0,0.1828393719828636,0.0,True,0.8933904329611432,72.0,1.1250055287641063,0.002791800070554018,0.002791800070554018,0.1,,0.1,True,0.1
SP0-v1.2-CPU,SP0_PROTOCOL_v1_smoke,smoke_tie,smoke_tie,data_driven_debug,MAPPO-GNN,MAPPO-GNN,distributed_local,,,DEBUG_UNTRAINED_POLICY_REPAIR,9000,,15002,8,8,1.0,G-TIE,3.5384969743411485,7.0,7,7.999999999999991,1,1.0,True,True,1.0,0.7198694856801846,0.19110412257163512,0.002388801532145439,0.19110412257163512,0.18307934322377947,2.0,False,112,3584,0.0030972000677138567,0.0030972000677138567,0.0,0.0,0.0030972000677138567,0.0009765625,0.0,0.1083330583349632,0.0,0,0,,0,False,2c61e01e402866a5,e009057c19b28406,72418e13f1be,2026-07-11T12:41:59.125188+00:00,8,3584.0,True,0,-0.8910016314289977,0.00016219995450228453,True,DEBUG_UNTRAINED_POLICY_REPAIR,-0.8910016314289977,,,0.0,0.5287653631085495,,,,True,0.002388801532145439,False,0.0,True,0.0,112.0,0.0030972000677138567,1.1250055287641063,0.5287653631085495,0.0,0.5287653631085495,0.0,0.0,0.1828393719828636,0.0,True,0.8933904329611432,72.0,1.1250055287641063,0.0030972000677138567,0.0030972000677138567,0.2,,0.2,True,0.2
SP0-v1.2-CPU,SP0_PROTOCOL_v1_smoke,smoke_support_zero,smoke_support_zero,classic,HUN,HUN,centralized,,,EXACT,9000,,,8,8,1.0,G-ZERO,6.791152466024171,7.0,7,7.999999999999991,1,1.0,True,True,1.0,1.584333169770187,-2.220446049250313e-16,0.0,-2.220446049250313e-16,0.5064351645327043,0.0,False,64,2048,2.2399937734007835e-05,2.2399937734007835e-05,2.2399937734007835e-05,6.00004568696022e-07,2.2399937734007835e-05,0.0009765625,0.0,0.0,0.0,0,0,0.0,,,2c61e01e402866a5,27b251981a881ccb,72418e13f1be,2026-07-11T12:41:59.125188+00:00,8,2048.0,False,0,0.0,0.0,True,EXACT,0.0,,,0.0,1.5843331697701872,,,,True,0.0,False,0.0,True,0.0,64.0,2.2399937734007835e-05,1.0,1.5843331697701872,6.00004568696022e-07,1.5843331697701872,2.2399937734007835e-05,0.0,0.4241989682970836,,,,,1.0,2.2399937734007835e-05,2.2399937734007835e-05,,,0.0,True,0.0
SP0-v1.2-CPU,SP0_PROTOCOL_v1_smoke,smoke_support_zero,smoke_support_zero,classic,GRD,GRD,distributed_global,,,POLICY,9000,,,8,8,1.0,G-ZERO,6.791152466024171,7.0,7,7.999999999999991,1,1.0,True,True,1.0,1.7307321827525592,0.146399012982372,0.00182998766227965,0.146399012982372,0.5312297475986173,0.0,False,8,256,0.00010440009646117687,0.00010440009646117687,0.0,0.0,0.00010440009646117687,0.0009765625,0.0,0.03377840972217694,0.0,0,0,0.0,,,2c61e01e402866a5,27b251981a881ccb,72418e13f1be,2026-07-11T12:41:59.125188+00:00,8,256.0,False,0,0.00182998766227965,0.0,True,POLICY,0.00182998766227965,,,0.0,1.5843331697701872,,,,True,0.00182998766227965,False,0.0,True,0.0,8.0,0.00010440009646117687,1.0566486607434562,1.5843331697701872,0.0,1.5843331697701872,0.0,0.0,0.49636698990573114,,,,,1.0566486607434562,0.00010440009646117687,0.00010440009646117687,,,0.0,True,0.0
SP0-v1.2-CPU,SP0_PROTOCOL_v1_smoke,smoke_support_zero,smoke_support_zero,classic,EPS-AUCTION,EPS-AUCTION,distributed_global,,,POLICY,9000,,,8,8,1.0,G-ZERO,6.791152466024171,7.0,7,7.999999999999991,1,1.0,True,True,1.0,1.584333169770187,-2.220446049250313e-16,0.0,-2.220446049250313e-16,0.5064351645327043,0.0,False,300,9600,0.0005884000565856695,0.0005884000565856695,0.0,0.0,0.0005884000565856695,0.0009765625,0.0,0.0,0.0,0,0,0.0,,,2c61e01e402866a5,27b251981a881ccb,72418e13f1be,2026-07-11T12:41:59.125188+00:00,8,9600.0,False,0,0.0,0.0,True,POLICY,0.0,,,0.0,1.5843331697701872,,,,True,0.0,False,0.0,True,0.0,300.0,0.0005884000565856695,1.0,1.5843331697701872,0.0,1.5843331697701872,0.0,0.0,0.4241989682970836,,,,,1.0,0.0005884000565856695,0.0005884000565856695,,,0.0,True,0.0
SP0-v1.2-CPU,SP0_PROTOCOL_v1_smoke,smoke_support_zero,smoke_support_zero,population,REP,REP,distributed_global,REP,LIN,QR1,9000,,,8,8,1.0,G-ZERO,6.791152466024171,7.0,7,7.999999999999991,1,1.0,True,True,1.0,1.6064462271344435,0.022113057364256283,0.0002764132170532035,0.022113057364256283,0.5312297475986173,,True,3368,107776,0.01284870004747063,0.01284870004747063,0.0,0.0,0.01284870004747063,0.00152587890625,0.0,0.01629011493862187,0.7678269653163818,0,0,0.0,,,2c61e01e402866a5,27b251981a881ccb,72418e13f1be,2026-07-11T12:41:59.125188+00:00,8,107776.0,True,8,-0.8799194221608194,0.00036609999369829893,True,QR1,-0.8799194221608194,False,False,0.21053014823590602,18.426745028642667,True,0.058844916332851716,replicator_support_conditioned_vector_field,True,-0.2102537350188528,False,0.0,True,0.007602217917829224,3368.0,0.01284870004747063,1.0085565814899258,1.5843331697701872,0.0,1.5843331697701872,0.0,0.005749073971927805,0.440315447289927,0.0,True,0.8801958353778726,72.0,0.13416793308871436,0.01284870004747063,0.01284870004747063,6.0,0.002943995561670243,6.0,True,6.0
SP0-v1.2-CPU,SP0_PROTOCOL_v1_smoke,smoke_support_zero,smoke_support_zero,population,SMI,SMI,distributed_global,SMI,ASYM,QR1,9000,,,8,8,1.0,G-ZERO,6.791152466024171,7.0,7,7.999999999999991,1,1.0,True,True,1.0,1.6047475675107392,0.02041439774055198,0.0002551799717568998,0.02041439774055198,0.5312297475986173,,True,3368,107776,0.021102200029417872,0.021102200029417872,0.0,0.0,0.021102200029417872,0.00152587890625,0.0,0.019525114370978702,0.6793082873869165,6,8,0.0,,,2c61e01e402866a5,27b251981a881ccb,72418e13f1be,2026-07-11T12:41:59.125188+00:00,8,107776.0,True,8,-0.6648636078836825,0.0003711999161168933,True,QR1,-0.6648636078836825,False,False,0.20475679340760586,17.964876642378655,True,0.06976791255798392,smith_vector_field,True,-0.20450161343584897,False,-0.0019247306244407625,True,0.0034608662256938594,3368.0,0.021102200029417872,1.0078992902228499,1.5843331697701872,0.0,1.5843331697701872,0.0,-0.001858770762522548,0.440315447289927,0.5,False,0.6651187878554394,54.79383619820534,0.13734587451469132,0.021102200029417872,0.021102200029417872,6.0,0.0035308759019101466,6.0,True,6.0
SP0-v1.2-CPU,SP0_PROTOCOL_v1_smoke,smoke_support_zero,smoke_support_zero,population,BNN,BNN,distributed_global,BNN,MC,QR1,9000,,,8,8,1.0,G-ZERO,6.791152466024171,7.0,7,7.999999999999991,1,1.0,True,True,1.0,1.6047475675107392,0.02041439774055198,0.0002551799717568998,0.02041439774055198,0.5312297475986173,,True,3368,107776,0.02296490001026541,0.02296490001026541,0.0,0.0,0.02296490001026541,0.00152587890625,0.0,0.019525114370978702,0.603227454668406,0,60,0.0,,,2c61e01e402866a5,27b251981a881ccb,72418e13f1be,2026-07-11T12:41:59.125188+00:00,8,107776.0,True,8,-0.8799406554061157,0.0004390999674797058,True,QR1,-0.8799406554061157,False,False,0.35216959901016337,29.757901090583257,True,0.07637844390962692,bnn_excess_payoff_vector_field,True,-0.3519144190384065,False,-0.03328361332745722,True,-0.017543228882627382,3368.0,0.02296490001026541,1.0078992902228499,1.5843331697701872,0.0,1.5843331697701872,0.0,-0.031710560360562606,0.440315447289927,0.0,True,0.8801958353778726,72.0,0.0846854783699204,0.02296490001026541,0.02296490001026541,6.0,0.0038485238532669497,6.0,True,6.0
SP0-v1.2-CPU,SP0_PROTOCOL_v1_smoke,smoke_support_zero,smoke_support_zero,population,LOG,LOG,distributed_global,LOG,SIG,REPAIR,9000,,,8,8,1.0,G-ZERO,6.791152466024171,7.0,7,7.999999999999991,1,1.0,True,True,1.0,1.5852224531397605,0.0008892833695732794,1.1116042119665992e-05,0.0008892833695732794,0.5312297475986173,,True,3368,107776,0.027667000074870884,0.027667000074870884,0.0,0.0,0.027667000074870884,0.00152587890625,0.0,0.0008892833695735014,0.8025121412196516,9,0,0.0,,,2c61e01e402866a5,27b251981a881ccb,72418e13f1be,2026-07-11T12:41:59.125188+00:00,8,107776.0,True,8,-0.5551288025027531,0.00010910001583397388,True,REPAIR,-0.5551288025027531,False,False,0.112621359770815,10.594041951435388,True,0.008852297268174991,target_logit_fixed_point,True,-0.11261024372869534,False,0.0,True,0.00447641075089944,3368.0,0.027667000074870884,1.0003441055433469,1.5843331697701872,0.0,1.5843331697701872,0.0,0.0010439580956293603,0.440315447289927,0.625,False,0.5551399185448728,45.99552665336001,0.22297853190187047,0.027667000074870884,0.027667000074870884,6.0,0.00046589054548851205,6.0,True,6.0
